;VARIANZAS;RANGOS;SMAS;PROMEDIOS;SILIBANCIAS;ESTERTORES
4219;4.99E-05;0.07029;0.019877;1.53E-07;0;0
4220;5.96E-05;0.06541;0.019304;1.76E-07;0;0
4221;5.26E-05;0.0782;0.021615;1.52E-07;0;0
4222;6.24E-05;0.06656;0.019645;1.85E-07;0;0
4223;4.16E-05;0.07666;0.018086;1.25E-07;0;0
4224;4.16E-05;0.07282;0.021652;1.22E-07;0;0
4225;9.09E-05;0.08648;0.020739;2.69E-07;0;0
4226;8.08E-05;0.07993;0.020223;2.41E-07;1;0
4227;7.32E-05;0.0758;0.017355;2.15E-07;1;0
4228;7.10E-05;0.08595;0.021727;2.08E-07;1;0
4229;5.62E-05;0.06718;0.01888;1.67E-07;1;0
4230;6.10E-05;0.0758;0.02595;1.77E-07;1;0
4231;4.93E-05;0.08153;0.019684;1.48E-07;1;0
4232;3.86E-05;0.08962;0.020639;1.13E-07;0;0
4233;2.49E-05;0.05183;0.016771;7.33E-08;1;0
4234;;;;;;
4235;2.02E-05;0.06056;0.017826;5.99E-08;0;0
4236;2.04E-05;0.05992;0.021368;6.15E-08;0;0
4237;2.56E-05;0.05726;0.023013;7.44E-08;0;0
4238;3.25E-05;0.05469;0.019099;9.74E-08;0;1
4239;3.07E-05;0.05941;0.019273;8.85E-08;0;1
4240;3.67E-05;0.05834;0.020485;1.07E-07;0;0
4241;4.14E-05;0.07019;0.027478;1.22E-07;0;0
4242;4.85E-05;0.06711;0.021934;1.43E-07;0;0
4243;4.42E-05;0.07668;0.023401;1.28E-07;0;0
4244;4.59E-05;0.06216;0.020615;1.31E-07;0;0
4245;5.11E-05;0.05717;0.019245;1.50E-07;0;0
4246;4.18E-05;0.06378;0.02133;1.18E-07;0;0
4247;4.12E-05;0.06979;0.017108;1.22E-07;0;0
4248;4.04E-05;0.06298;0.019096;1.17E-07;0;0
4249;3.95E-05;0.06368;0.018875;1.21E-07;0;0
4250;7.26E-05;0.07625;0.023513;2.17E-07;0;1
4251;6.98E-05;0.06483;0.017169;2.04E-07;0;0
4252;7.23E-05;0.06478;0.018969;2.11E-07;0;0
4253;6.68E-05;0.07249;0.019423;1.99E-07;0;0
4254;6.92E-05;0.077;0.020898;2.01E-07;0;0
4255;6.59E-05;0.07434;0.016838;1.93E-07;0;0
4256;7.23E-05;0.07132;0.019516;2.13E-07;0;0
4257;6.71E-05;0.07134;0.020237;1.98E-07;0;0
4258;6.58E-05;0.07019;0.021371;1.92E-07;0;0
4259;;;;;;
4260;4.85E-06;0.02179;0.005544;1.38E-08;0;0
4261;6.17E-06;0.02441;0.005591;1.86E-08;0;0
4262;7.06E-06;0.02118;0.005689;2.02E-08;0;0
4263;6.69E-06;0.02271;0.004752;1.96E-08;0;0
4264;5.69E-06;0.02312;0.005587;1.55E-08;0;0
4265;5.53E-06;0.01937;0.006668;1.61E-08;0;0
4266;5.70E-06;0.02239;0.008182;1.71E-08;0;0
4267;4.97E-06;0.02104;0.005719;1.38E-08;0;0
4268;6.02E-06;0.02604;0.007131;1.80E-08;0;0
4269;5.83E-06;0.02247;0.005755;1.71E-08;0;0
4270;5.66E-06;0.02903;0.008036;1.73E-08;0;0
4271;5.73E-06;0.02015;0.007152;1.72E-08;0;0
4272;8.69E-06;0.02137;0.005743;2.67E-08;0;0
4273;;;;;;
4274;4.68E-06;0.01874;0.003555;1.06E-08;0;0
4275;1.21E-05;0.03656;0.007717;3.49E-08;0;1
4276;1.77E-05;0.03533;0.004459;5.27E-08;0;1
4277;9.31E-06;0.03345;0.006762;2.65E-08;0;0
4278;1.62E-05;0.0342;0.006177;4.59E-08;0;1
4279;1.55E-05;0.03599;0.008077;4.58E-08;0;1
4280;1.42E-05;0.03228;0.010849;4.31E-08;0;1
4281;1.20E-05;0.03198;0.010165;3.60E-08;0;0
4282;1.36E-05;0.0345;0.007944;4.11E-08;0;0
4283;1.30E-05;0.02943;0.008115;3.85E-08;0;1
4284;1.63E-05;0.03004;0.008292;4.83E-08;0;1
4285;1.12E-05;0.03074;0.006981;3.33E-08;0;0
4286;1.15E-05;0.03269;0.006074;3.38E-08;0;0
4287;4.57E-06;0.02907;0.00518;1.40E-08;0;0
4288;1.48E-05;0.03495;0.005745;4.46E-08;0;1
4289;;;;;;
4290;1.77E-05;0.04321;0.010912;5.20E-08;0;0
4291;2.52E-05;0.04665;0.013009;7.40E-08;0;0
4292;2.06E-05;0.04364;0.012656;6.07E-08;0;0
4293;2.22E-05;0.05068;0.010697;6.50E-08;0;0
4294;2.50E-05;0.04469;0.011137;7.35E-08;0;0
4295;1.66E-05;0.0372;0.009931;4.95E-08;0;0
4296;1.91E-05;0.0494;0.012676;5.69E-08;0;0
4297;;;;;;
4298;8.96E-05;0.09613;0.019535;2.61E-07;1;0
4299;0.000120647;0.10159;0.01977;3.53E-07;1;0
4300;0.00012527;0.09806;0.024215;3.63E-07;0;0
4301;0.000108067;0.09986;0.02519;3.14E-07;1;0
4302;9.88E-05;0.10511;0.023057;2.90E-07;1;0
4303;8.06E-05;0.09687;0.024287;2.36E-07;1;0
4304;0.000141603;0.09346;0.020409;4.11E-07;0;0
4305;;;;;;
4306;1.61E-05;0.03525;0.015449;3.06E-08;1;0
4307;1.10E-05;0.02956;0.014096;3.03E-08;1;0
4308;2.00E-05;0.0382;0.010628;3.62E-08;1;0
4309;1.54E-05;0.03394;0.00537;4.35E-08;1;0
4310;1.28E-05;0.03329;0.005609;3.74E-08;0;0
4311;9.67E-06;0.033;0.006979;2.66E-08;1;0
4312;8.86E-06;0.03298;0.009036;2.53E-08;1;0
4313;;;;;;
4314;0.000581486;0.27402;0.074475;1.68E-06;0;0
4315;0.00052543;0.23901;0.065748;1.54E-06;0;0
4316;0.000532717;0.22764;0.061383;1.54E-06;0;0
4317;0.000483065;0.23387;0.064598;1.39E-06;0;0
4318;0.00058436;0.24346;0.074745;1.67E-06;0;0
4319;;;;;;
4320;0.000556073;0.2477;0.072444;1.58E-06;0;0
4321;0.000600154;0.22663;0.057774;1.76E-06;0;0
4322;0.000530972;0.24413;0.062893;1.56E-06;0;0
4323;0.000569512;0.21902;0.066244;1.67E-06;0;0
4324;0.000580022;0.23391;0.062334;1.68E-06;0;0
4325;;;;;;
4326;4.44E-05;0.06874;0.016309;1.29E-07;0;0
4327;4.13E-05;0.07359;0.016816;1.20E-07;0;0
4328;5.00E-05;0.07392;0.018657;1.49E-07;0;0
4329;4.81E-05;0.07641;0.018757;1.41E-07;0;0
4330;4.90E-05;0.07785;0.016512;1.47E-07;0;0
4331;;;;;;
4332;6.04E-05;0.07286;0.018926;1.80E-07;1;0
4333;5.61E-05;0.06644;0.019425;1.67E-07;1;0
4334;6.11E-05;0.07428;0.0162;1.79E-07;1;0
4335;5.55E-05;0.09206;0.022348;1.66E-07;1;0
4336;5.48E-05;0.07483;0.01861;1.61E-07;0;0
4337;;;;;;
4338;0.001266268;0.37334;0.088033;3.77E-06;0;0
4339;0.001236851;0.36205;0.07227;3.64E-06;0;0
4340;0.001232766;0.31271;0.074121;3.67E-06;0;0
4341;0.001173393;0.40016;0.08115;3.44E-06;0;0
4342;0.001479883;0.39357;0.086916;4.30E-06;0;0
4343;;;;;;
4344;0.001626152;0.43307;0.089867;4.83E-06;0;0
4345;0.002123874;0.41849;0.093183;6.32E-06;0;0
4346;0.001811386;0.43134;0.093635;5.37E-06;0;0
4347;0.001814074;0.42113;0.084765;5.36E-06;0;0
4348;0.002318661;0.44623;0.094575;6.95E-06;0;0
4349;;;;;;
4350;0.000720233;0.27803;0.067112;2.08E-06;0;0
4351;0.000695516;0.26546;0.067994;2.06E-06;0;0
4352;0.000623307;0.23173;0.072302;1.81E-06;0;0
4353;0.000768329;0.3484;0.076798;2.30E-06;0;0
4354;0.000747311;0.29859;0.076048;2.23E-06;0;0
4355;0.000662548;0.23706;0.062801;1.95E-06;0;0
4356;;;;;;
4357;0.000982449;0.34263;0.098385;2.90E-06;0;0
4358;0.000842122;0.29909;0.083874;2.48E-06;0;0
4359;0.001017994;0.30846;0.069502;3.02E-06;0;0
4360;0.000881277;0.31416;0.077652;2.65E-06;0;0
4361;0.000936632;0.3011;0.091492;2.75E-06;0;0
4362;0.001044364;0.29658;0.086062;3.13E-06;0;0
4363;;;;;;
4364;0.000566308;0.27847;0.072333;1.64E-06;0;0
4365;0.000531394;0.26395;0.06065;1.47E-06;0;0
4366;0.000631168;0.30831;0.084837;1.84E-06;0;0
4367;0.000514104;0.22773;0.052331;1.51E-06;0;0
4368;0.000565893;0.2434;0.067891;1.69E-06;0;0
4369;0.000561395;0.24113;0.058492;1.67E-06;0;0
4370;;;;;;
4371;6.91E-05;0.08816;0.020626;2.00E-07;0;0
4372;7.37E-05;0.10291;0.025108;2.17E-07;0;0
4373;6.88E-05;0.09164;0.021272;2.03E-07;0;0
4374;7.19E-05;0.09554;0.019548;2.10E-07;1;0
4375;6.58E-05;0.07901;0.02202;1.96E-07;0;0
4376;7.54E-05;0.08409;0.023587;2.19E-07;0;0
4377;;;;;;
4378;0.000569801;0.2136;0.05301;1.70E-06;1;0
4379;0.000536736;0.22079;0.050983;1.59E-06;1;0
4380;0.000473557;0.23065;0.045833;1.37E-06;1;0
4381;0.000593227;0.24028;0.057936;1.75E-06;1;0
4382;0.000580745;0.20824;0.049039;1.71E-06;1;0
4383;0.000587076;0.25803;0.066962;1.75E-06;1;0
4384;;;;;;
4385;0.001824961;0.47606;0.096123;5.36E-06;1;0
4386;0.001771062;0.42229;0.080127;5.13E-06;0;0
4387;0.001987272;0.44667;0.096707;5.79E-06;0;0
4388;0.001729336;0.46057;0.10219;5.06E-06;0;0
4389;0.001709033;0.42183;0.077821;5.03E-06;0;0
4390;0.001538593;0.38292;0.074254;4.63E-06;0;0
4391;;;;;;
4392;0.004975545;0.70612;0.132059;1.45E-05;0;0
4393;0.004480439;0.77138;0.175929;1.30E-05;0;0
4394;0.004350001;0.63655;0.130113;1.31E-05;0;0
4395;0.004882199;0.70553;0.152304;1.43E-05;0;0
4396;0.004981347;0.74382;0.154531;1.46E-05;0;0
4397;0.004761367;0.64182;0.160735;1.41E-05;0;0
4398;;;;;;
4399;0.000697335;0.28854;0.086942;2.00E-06;0;0
4400;0.000729056;0.2722;0.066836;2.16E-06;0;0
4401;0.000592395;0.28072;0.077953;1.72E-06;0;0
4402;0.000860913;0.30838;0.08318;2.49E-06;0;0
4403;0.000712633;0.26695;0.059722;2.09E-06;0;0
4404;0.000661691;0.27342;0.083406;1.94E-06;0;0
4405;;;;;;
4406;0.000937033;0.27955;0.091648;2.75E-06;1;0
4407;0.001189696;0.34552;0.091894;3.52E-06;1;1
4408;0.00100919;0.32431;0.083469;2.91E-06;1;1
4409;0.001232998;0.34924;0.102796;3.62E-06;1;1
4410;0.001111403;0.30764;0.075014;3.25E-06;0;1
4411;0.001018016;0.30057;0.065604;2.95E-06;1;1
4412;;;;;;
4413;7.16E-05;0.08727;0.019943;2.09E-07;0;0
4414;8.38E-05;0.082;0.021519;2.54E-07;0;0
4415;6.81E-05;0.08664;0.022659;2.01E-07;0;0
4416;7.31E-05;0.0901;0.019231;2.13E-07;0;0
4417;6.84E-05;0.0952;0.018993;2.00E-07;0;0
4418;8.12E-05;0.08692;0.023067;2.41E-07;0;0
4419;;;;;;
4420;0.000441513;0.24239;0.043206;1.30E-06;1;0
4421;0.000525224;0.20043;0.048271;1.56E-06;1;0
4422;0.000441533;0.21204;0.050397;1.31E-06;1;0
4423;0.000516879;0.22188;0.053773;1.51E-06;1;0
4424;0.000486324;0.20132;0.046651;1.44E-06;1;0
4425;0.000435042;0.19166;0.052362;1.29E-06;1;0
4426;;;;;;
4427;0.001547301;0.45193;0.085724;4.57E-06;0;0
4428;0.002020946;0.46015;0.088192;6.12E-06;1;0
4429;0.001822975;0.50439;0.087292;5.30E-06;0;0
4430;0.001772115;0.41337;0.108314;5.19E-06;0;0
4431;0.001657136;0.48935;0.073682;4.91E-06;1;0
4432;0.00172617;0.47367;0.09583;5.08E-06;0;0
4433;;;;;;
4434;0.005229422;0.82757;0.226255;1.55E-05;0;0
4435;0.006983965;0.82353;0.232353;2.09E-05;0;0
4436;0.007022731;0.78093;0.198812;2.10E-05;0;0
4437;0.007213778;0.84148;0.21429;2.19E-05;0;0
4438;0.006813959;0.74964;0.180629;2.01E-05;0;0
4439;0.006046954;0.76354;0.163035;1.75E-05;0;0
4440;;;;;;
4441;0.00011151;0.10953;0.030719;3.10E-07;0;0
4442;0.000189625;0.14875;0.044008;5.54E-07;0;0
4443;0.000221685;0.13955;0.037075;6.25E-07;0;0
4444;0.000264632;0.14123;0.041243;7.69E-07;0;0
4445;0.000200565;0.13428;0.03812;5.90E-07;0;0
4446;0.0002268;0.14752;0.046534;6.77E-07;0;0
4447;0.000251633;0.12801;0.037078;7.53E-07;0;0
4448;;;;;;
4449;0.000105088;0.09862;0.02411;3.13E-07;0;0
4450;0.000182506;0.16968;0.035941;5.16E-07;1;0
4451;0.000251676;0.14773;0.038758;7.15E-07;1;0
4452;0.000262423;0.13945;0.033725;7.83E-07;1;0
4453;0.000247709;0.15972;0.039325;7.41E-07;0;0
4454;0.000202585;0.16734;0.034714;5.94E-07;0;0
4455;0.00038758;0.16034;0.044135;1.13E-06;0;0
4456;;;;;;
4457;3.19E-05;0.04581;0.011954;9.29E-08;0;0
4458;4.55E-05;0.07819;0.019562;1.34E-07;0;0
4459;5.30E-05;0.06779;0.018127;1.55E-07;0;0
4460;5.01E-05;0.0638;0.015193;1.48E-07;0;0
4461;5.03E-05;0.06784;0.019237;1.49E-07;0;0
4462;4.77E-05;0.07519;0.018801;1.43E-07;0;0
4463;7.02E-05;0.06867;0.016212;2.19E-07;0;0
4464;;;;;;
4465;0.002636299;0.60597;0.133149;7.84E-06;0;0
4466;0.002966814;0.56413;0.138823;8.68E-06;0;0
4467;0.004760584;0.66075;0.149587;1.41E-05;0;0
4468;0.00467237;0.6997;0.168584;1.36E-05;0;0
4469;0.004257024;0.7954;0.150708;1.27E-05;0;0
4470;0.004212863;0.59766;0.153274;1.23E-05;0;0
4471;0.006557243;0.70476;0.139098;1.92E-05;0;0
4472;;;;;;
4473;0.00041177;0.18803;0.068525;1.21E-06;0;0
4474;0.00052975;0.3031;0.054848;1.56E-06;0;0
4475;0.000783158;0.26045;0.060365;2.28E-06;0;0
4476;0.000707521;0.29281;0.05241;2.08E-06;0;0
4477;0.000761852;0.28361;0.074265;2.29E-06;0;0
4478;0.000569978;0.26465;0.053704;1.72E-06;0;0
4479;0.001384378;0.32538;0.054953;4.28E-06;0;0
4480;;;;;;
4481;0.000719148;0.28039;0.062786;2.15E-06;0;0
4482;0.000723071;0.29427;0.068268;2.15E-06;0;0
4483;0.000814077;0.33074;0.076126;2.46E-06;0;0
4484;0.000825103;0.28239;0.058899;2.42E-06;0;0
4485;0.000745845;0.28511;0.060282;2.20E-06;0;0
4486;0.000839488;0.29029;0.071258;2.47E-06;0;1
4487;0.001180064;0.26985;0.050051;3.59E-06;0;0
4488;;;;;;
4489;1.04E-05;0.0253;0.008131;2.63E-08;0;0
4490;1.62E-05;0.03289;0.0129;4.56E-08;0;0
4491;1.72E-05;0.04155;0.017386;4.74E-08;0;0
4492;2.39E-05;0.03731;0.012725;5.63E-08;0;0
4493;1.58E-05;0.03601;0.005021;4.53E-08;0;0
4494;1.25E-05;0.03402;0.0058;3.68E-08;0;0
4495;1.47E-05;0.03979;0.007342;4.29E-08;0;0
4496;1.80E-05;0.03812;0.013202;5.13E-08;0;0
4497;2.01E-05;0.03572;0.009152;5.94E-08;0;0
4498;;;;;;
4499;0.000272629;0.15794;0.038207;8.06E-07;0;0
4500;0.000200732;0.17002;0.039791;6.06E-07;0;0
4501;0.000180241;0.13071;0.029664;5.38E-07;0;0
4502;0.000169145;0.11658;0.031657;4.93E-07;0;0
4503;0.0002592;0.15962;0.04337;7.79E-07;0;0
4504;0.000237118;0.14778;0.039827;6.90E-07;0;0
4505;0.000182316;0.13675;0.033864;5.24E-07;1;0
4506;;;;;;
4507;0.001539382;0.34332;0.080586;4.54E-06;0;0
4508;0.001181349;0.28646;0.08505;3.48E-06;0;0
4509;0.001081638;0.28936;0.064727;3.16E-06;0;0
4510;0.000938024;0.27659;0.07185;2.77E-06;0;0
4511;0.001410593;0.32804;0.081104;4.16E-06;0;0
4512;0.001108957;0.35545;0.083455;3.25E-06;0;0
4513;0.000578057;0.23056;0.065884;1.71E-06;0;0
4514;;;;;;
4515;7.67E-05;0.08021;0.021413;2.28E-07;1;0
4516;7.31E-05;0.10342;0.018568;2.19E-07;0;0
4517;5.92E-05;0.07848;0.017482;1.78E-07;1;0
4518;6.86E-05;0.08711;0.018946;2.01E-07;1;0
4519;9.58E-05;0.0857;0.018339;2.81E-07;1;0
4520;9.75E-05;0.08669;0.02162;2.89E-07;1;0
4521;7.36E-05;0.07203;0.021289;2.20E-07;1;0
4522;;;;;;
4523;0.000145821;0.1181;0.024131;4.31E-07;0;0
4524;0.0001285;0.10305;0.030161;3.77E-07;0;0
4525;9.39E-05;0.10957;0.030312;2.79E-07;0;0
4526;0.000104304;0.11358;0.024497;3.06E-07;0;0
4527;0.000124973;0.11587;0.03234;3.70E-07;0;0
4528;0.000121779;0.11727;0.026156;3.63E-07;0;0
4529;0.000129627;0.13936;0.028333;3.83E-07;0;0
4530;;;;;;
4531;0.000490744;0.23746;0.051035;1.45E-06;1;0
4532;0.000332826;0.18852;0.042267;9.88E-07;0;0
4533;0.000335862;0.22652;0.052802;9.92E-07;0;0
4534;0.000388875;0.18392;0.052103;1.15E-06;1;0
4535;0.00049029;0.20849;0.04243;1.44E-06;0;0
4536;0.000434578;0.19068;0.04365;1.32E-06;1;0
4537;0.000516985;0.20312;0.052266;1.52E-06;0;0
4538;;;;;;
4539;0.000302726;0.15943;0.036208;8.74E-07;1;0
4540;0.000192027;0.14013;0.021633;5.63E-07;1;0
4541;0.000150436;0.09902;0.021963;4.49E-07;1;0
4542;0.000142403;0.15063;0.025276;4.13E-07;1;0
4543;0.000179942;0.11561;0.026267;5.25E-07;1;0
4544;0.000184144;0.12402;0.019391;5.46E-07;1;0
4545;0.000161404;0.10628;0.023528;4.73E-07;1;0
4546;;;;;;
4547;0.005937284;0.71261;0.143096;1.76E-05;0;0
4548;0.00402246;0.64259;0.11444;1.17E-05;0;0
4549;0.00414035;0.72947;0.184337;1.23E-05;0;0
4550;0.003928398;0.56667;0.128508;1.17E-05;0;0
4551;0.007486284;0.63417;0.16393;2.24E-05;0;0
4552;0.007905828;0.85239;0.185648;2.33E-05;0;0
4553;0.004637995;0.7265;0.201298;1.35E-05;1;0
4554;;;;;;
4555;0.000417845;0.20467;0.050619;1.24E-06;1;0
4556;0.000373656;0.16456;0.034869;1.06E-06;0;1
4557;0.000381253;0.19366;0.041939;1.13E-06;0;1
4558;0.000236786;0.1306;0.02879;6.90E-07;0;1
4559;0.000323321;0.19297;0.048581;9.59E-07;0;0
4560;0.00018094;0.17539;0.043229;5.37E-07;1;0
4561;;;;;;
4562;0.003479394;0.62051;0.153718;1.00E-05;0;0
4563;0.003475084;0.61539;0.149954;1.03E-05;1;1
4564;0.003680771;0.55232;0.140877;1.08E-05;0;1
4565;0.002246344;0.41415;0.123844;6.60E-06;0;1
4566;0.002729698;0.58015;0.137269;8.00E-06;0;1
4567;0.001409584;0.51674;0.176047;4.16E-06;0;0
4568;;;;;;
4569;0.000139651;0.11772;0.032859;4.14E-07;0;0
4570;0.00017816;0.09499;0.022736;5.29E-07;1;1
4571;0.000144318;0.09554;0.021399;4.17E-07;1;1
4572;5.54E-05;0.08013;0.018245;1.63E-07;0;1
4573;0.000108857;0.12377;0.02399;3.17E-07;1;0
4574;4.54E-05;0.05748;0.018488;1.35E-07;0;0
4575;;;;;;
4576;0.00029778;0.15159;0.034386;8.88E-07;0;0
4577;0.000264326;0.15253;0.028374;7.69E-07;0;1
4578;0.000288515;0.21233;0.042458;8.30E-07;0;1
4579;0.000332058;0.15347;0.032749;9.84E-07;0;1
4580;0.000144716;0.15092;0.027536;4.26E-07;0;1
4581;7.61E-05;0.14443;0.02964;2.26E-07;0;0
4582;;;;;;
4583;0.000778319;0.28479;0.061895;2.27E-06;1;0
4584;0.001105503;0.26574;0.055603;3.30E-06;0;1
4585;0.000817727;0.26902;0.059685;2.39E-06;0;1
4586;0.000525355;0.18443;0.048895;1.56E-06;0;1
4587;0.000618366;0.27489;0.069045;1.81E-06;0;0
4588;0.0002144;0.19545;0.060379;6.19E-07;1;1
4589;;;;;;
4590;0.000400883;0.18014;0.03263;1.16E-06;0;0
4591;0.00059931;0.23613;0.041598;1.75E-06;0;1
4592;0.000532279;0.19288;0.030906;1.59E-06;0;1
4593;0.000373498;0.17474;0.022069;1.11E-06;0;1
4594;0.000269685;0.17887;0.030077;7.92E-07;0;0
4595;0.000162234;0.13816;0.027937;4.63E-07;0;0
4596;;;;;;
4597;0.012280961;1.02005;0.26399;3.74E-05;0;0
4598;0.015209631;1.15462;0.330216;4.53E-05;1;1
4599;0.014047985;1.15587;0.233211;4.16E-05;0;1
4600;0.010379185;0.98052;0.201654;3.10E-05;1;1
4601;0.009157905;1.34972;0.26125;2.69E-05;0;0
4602;0.004840711;1.04876;0.236734;1.46E-05;0;0
4603;;;;;;
4604;0.000127052;0.10525;0.029112;3.72E-07;0;0
4605;9.99E-05;0.11462;0.024743;2.94E-07;0;1
4606;6.50E-05;0.09032;0.020742;1.92E-07;1;0
4607;8.90E-05;0.09792;0.023706;2.66E-07;0;0
4608;8.97E-05;0.09709;0.024717;2.61E-07;0;0
4609;0.000148932;0.10977;0.026529;4.36E-07;0;0
4610;0.000145827;0.08945;0.022436;4.37E-07;0;0
4611;;;;;;
4612;0.000922543;0.27303;0.065334;2.78E-06;0;0
4613;0.0006831;0.23802;0.051666;2.00E-06;0;1
4614;0.000699219;0.29225;0.058998;2.08E-06;0;0
4615;0.000779851;0.28526;0.074472;2.30E-06;0;0
4616;0.000599972;0.28174;0.056782;1.76E-06;0;0
4617;0.000775711;0.32177;0.065079;2.28E-06;0;0
4618;0.000930089;0.28295;0.0563;2.93E-06;0;0
4619;;;;;;
4620;0.000319709;0.15906;0.033896;9.25E-07;1;0
4621;0.000291893;0.18339;0.045879;8.77E-07;0;1
4622;0.000324715;0.18072;0.055165;9.64E-07;1;0
4623;0.00035439;0.2152;0.037355;1.06E-06;0;0
4624;0.000279485;0.15513;0.036616;8.30E-07;1;0
4625;0.000407927;0.20967;0.037785;1.22E-06;0;0
4626;0.000579002;0.19463;0.040574;1.80E-06;0;0
4627;;;;;;
4628;6.75E-05;0.0908;0.026367;2.00E-07;0;0
4629;5.40E-05;0.07971;0.01808;1.58E-07;0;1
4630;0.000101401;0.10032;0.023493;3.01E-07;0;0
4631;4.70E-05;0.06635;0.016981;1.42E-07;1;0
4632;5.63E-05;0.07933;0.024671;1.65E-07;1;0
4633;7.26E-05;0.08699;0.01501;2.12E-07;0;0
4634;7.06E-05;0.06536;0.014712;2.10E-07;0;0
4635;;;;;;
4636;0.005566959;0.70158;0.176711;1.66E-05;1;0
4637;0.003816568;0.63575;0.147109;1.14E-05;0;1
4638;0.004183571;0.67402;0.177458;1.26E-05;1;0
4639;0.005430469;0.69744;0.176116;1.59E-05;0;0
4640;0.004189615;0.63522;0.162579;1.22E-05;1;1
4641;0.005724106;0.66047;0.177074;1.72E-05;1;0
4642;0.007402981;0.63742;0.149736;2.30E-05;0;0
4643;;;;;;
4644;0.001869903;0.4864;0.0717;5.42E-06;0;0
4645;0.002097984;0.48944;0.093761;6.16E-06;0;1
4646;0.001588249;0.40879;0.091115;4.67E-06;1;0
4647;0.001683981;0.37476;0.08101;4.96E-06;0;0
4648;0.001627034;0.40885;0.108556;4.74E-06;0;1
4649;0.001755187;0.39892;0.114984;5.07E-06;0;0
4650;0.001419125;0.28298;0.043876;4.21E-06;0;0
4651;;;;;;
4652;0.008031226;0.87107;0.231497;2.35E-05;0;0
4653;0.005383568;0.74189;0.173971;1.54E-05;1;1
4654;0.003724912;0.9354;0.217707;1.08E-05;0;0
4655;0.007276022;0.78225;0.189921;2.18E-05;0;0
4656;0.008776171;0.71765;0.208864;2.59E-05;0;0
4657;0.007825984;0.80979;0.204681;2.24E-05;0;0
4658;0.009385905;0.93376;0.235983;2.89E-05;0;0
4659;;;;;;
4660;0.003178413;0.47783;0.139287;9.42E-06;1;0
4661;0.001659901;0.44698;0.13817;4.77E-06;1;0
4662;0.002531474;0.53269;0.131723;7.31E-06;1;0
4663;0.004650653;0.48525;0.132803;1.39E-05;1;0
4664;0.003829403;0.65552;0.164926;1.12E-05;1;0
4665;0.002967481;0.51547;0.139441;8.43E-06;1;1
4666;;;;;;
4667;0.000188965;0.13505;0.028754;5.62E-07;0;0
4668;0.000108108;0.0884;0.024222;3.17E-07;0;0
4669;0.000204176;0.12779;0.035682;6.02E-07;0;0
4670;0.000118682;0.10152;0.027215;3.53E-07;0;0
4671;0.000307135;0.16395;0.038416;8.99E-07;0;1
4672;0.00021864;0.14359;0.028888;6.43E-07;0;1
4673;;;;;;
4674;9.02E-05;0.1131;0.022644;2.64E-07;0;0
4675;0.000200976;0.13305;0.031632;5.92E-07;1;0
4676;0.000227119;0.12012;0.030814;6.70E-07;0;0
4677;0.000155649;0.13501;0.030097;4.65E-07;0;0
4678;0.000148855;0.12841;0.035371;4.43E-07;0;1
4679;0.000162499;0.12577;0.040398;4.73E-07;0;0
4680;;;;;;
4681;0.000809577;0.35125;0.05855;2.36E-06;1;0
4682;0.000773652;0.23997;0.057305;2.29E-06;1;0
4683;0.001219952;0.31736;0.067728;3.51E-06;1;0
4684;0.000866741;0.31507;0.067032;2.51E-06;0;0
4685;0.001461935;0.38815;0.095318;4.31E-06;0;0
4686;0.001644795;0.3902;0.099024;4.88E-06;0;1
4687;;;;;;
4688;0.000962412;0.25967;0.054978;2.85E-06;1;0
4689;0.001256241;0.30966;0.066605;3.67E-06;0;0
4690;0.001814607;0.40405;0.070215;5.28E-06;0;0
4691;0.001809135;0.40021;0.079566;5.26E-06;0;0
4692;0.001640286;0.4578;0.078322;4.88E-06;1;1
4693;0.001973157;0.46138;0.101294;5.81E-06;0;0
4694;;;;;;
4695;0.015516987;1.02217;0.309639;4.57E-05;0;0
4696;0.010056397;0.98746;0.221194;3.00E-05;0;0
4697;0.010771197;0.85828;0.219752;3.19E-05;0;0
4698;0.009326239;1.00952;0.235263;2.75E-05;0;0
4699;0.009946928;0.93047;0.2215;2.97E-05;0;0
4700;0.006719142;0.94645;0.22942;1.94E-05;0;1
4701;;;;;;
4702;1.82E-05;0.03223;0.009483;5.65E-08;0;0
4703;1.44E-05;0.03434;0.0121;3.84E-08;0;0
4704;1.43E-05;0.0344;0.016104;4.19E-08;1;0
4705;2.10E-05;0.04479;0.016136;6.16E-08;0;0
4706;1.66E-05;0.03673;0.010797;4.33E-08;1;0
4707;1.46E-05;0.0387;0.008176;4.21E-08;0;0
4708;1.68E-05;0.03243;0.007397;4.91E-08;0;0
4709;1.61E-05;0.04043;0.00741;4.58E-08;1;0
4710;1.71E-05;0.03445;0.008932;5.09E-08;1;0
4711;1.47E-05;0.03752;0.009687;4.29E-08;1;0
4712;1.48E-05;0.03746;0.01008;3.96E-08;0;0
4713;1.34E-05;0.03773;0.009765;3.92E-08;0;0
4714;1.55E-05;0.03483;0.008777;4.25E-08;0;0
4715;;;;;;
4716;0.000138445;0.11429;0.029513;4.12E-07;0;1
4717;0.000242222;0.15895;0.033263;7.05E-07;0;0
4718;0.000217098;0.15492;0.032056;6.37E-07;1;0
4719;0.000223399;0.16523;0.039988;6.66E-07;0;0
4720;0.000197086;0.15748;0.036072;5.87E-07;0;0
4721;;;;;;
